Date,Closing_Price,Highest_Price_Of_the_Day,Lowest_Price_Of_The_Day,Opening_Price_Of_The_Day,Volume_Sold
27-02-2023,26.62626457,27.09244702,26.44696245,26.8414261,167200
28-02-2023,26.27662468,26.83245988,26.21835294,26.68005359,185000
01-03-2023,26.38420296,26.84142176,26.16007619,26.57246862,174200
02-03-2023,26.08835602,26.30351751,25.99870497,26.12421541,127000
03-03-2023,26.47385788,26.65315829,25.90905739,26.17801058,124100
06-03-2023,26.07042694,26.71591145,25.64010393,26.71591145,180000
07-03-2023,25.20978165,26.14214819,25.1156471,26.12421763,215300
08-03-2023,25.34425735,25.63113937,25.20081635,25.29943097,133800
09-03-2023,25.01254845,25.46080201,24.96772377,25.26357106,177300
10-03-2023,24.85117912,25.45632251,24.29534561,24.93186491,244000
13-03-2023,24.83324432,25.631135,24.54636065,24.54636065,278500
14-03-2023,25.08426857,25.76561418,24.49257401,25.28150123,377500
15-03-2023,25.73871994,25.78354632,24.41188974,24.75256342,272200
16-03-2023,27.08348083,27.28071351,25.55045439,25.66699957,311900
17-03-2023,26.7293644,27.21796092,26.63522983,26.81453197,385900
20-03-2023,26.69798279,27.07451585,25.84630034,26.95796897,299800
21-03-2023,26.85935211,27.09244416,26.26765756,26.76073749,219800
22-03-2023,27.49587631,27.81861946,26.6352285,26.85039173,394600
23-03-2023,28.14135742,28.44616997,27.46001182,27.63931392,257600
24-03-2023,29.16337776,29.1902753,27.4420856,28.02481493,389700
27-03-2023,29.77299881,29.86265157,28.49099514,29.25302649,320700
28-03-2023,30.24815178,30.32435406,29.66542078,29.66542078,161400
29-03-2023,29.88058281,30.51710202,29.53542567,30.3109058,193800
30-03-2023,31.17155075,31.20741185,30.10470859,30.26607671,308500
31-03-2023,31.06397629,31.67270203,30.73674965,31.395683,218500
03-04-2023,31.69153023,31.70946078,30.58882671,31.03708034,165700
04-04-2023,31.82600212,31.942549,31.12224418,31.69152469,332700
05-04-2023,31.71843147,31.84394196,31.0998392,31.84394196,137000
06-04-2023,32.07702637,32.11288748,31.1356945,31.70049499,147800
10-04-2023,32.49837875,32.57010096,31.80806795,31.91564784,132500
11-04-2023,32.45355606,33.61901455,32.42665852,32.59699705,223800
12-04-2023,32.07702637,32.72251264,32.05013225,32.72251264,207500
13-04-2023,32.22046661,32.72251186,31.68256368,32.0770256,238900
14-04-2023,32.19342041,32.60812061,31.83281288,32.15735863,142700
17-04-2023,32.20243454,32.60811754,31.71561081,32.0311428,113100
18-04-2023,32.40077209,32.53600207,31.72462908,32.3827412,238400
19-04-2023,32.36471558,32.85153596,31.91395354,32.40979109,131400
20-04-2023,32.04016113,32.65319768,31.88239513,32.32864851,194100
21-04-2023,32.38273621,32.46387349,31.95000516,31.95000516,127500
24-04-2023,32.18440628,32.73433645,32.1483445,32.42781816,136800
25-04-2023,32.15735626,32.50895348,31.87788605,31.90493067,171000
26-04-2023,32.12129974,32.37372535,31.91394964,32.03114528,162200
27-04-2023,31.9905777,32.46478017,31.8328117,32.22948099,115100
28-04-2023,32.27455521,32.38273711,32.00409872,32.2294797,99500
01-05-2023,32.2204628,32.68023843,32.12129463,32.20243191,118600
02-05-2023,32.0041008,32.22497321,31.494741,32.2114509,171500
03-05-2023,31.41810417,32.14833971,31.34598405,32.00409604,143200
04-05-2023,31.53530693,32.03565299,31.12511533,31.24681955,150000
05-05-2023,32.72531128,32.75235933,31.88689392,31.88689392,135700
08-05-2023,33.04987335,33.60881733,32.5991113,32.5991113,120500
09-05-2023,32.95069885,33.30229263,32.89660962,32.98676063,197100
10-05-2023,34.25791168,34.55541625,32.61713829,33.80714969,505300
11-05-2023,33.68994522,34.17676892,32.1645691,34.05956986,205500
12-05-2023,33.66290665,34.24889863,33.55021615,33.95139405,144400
15-05-2023,33.11297226,33.89729709,32.49993574,33.89729709,232400
16-05-2023,32.47289276,33.52767412,32.42781725,33.04986753,177800
17-05-2023,32.79743576,32.88758676,32.4007631,32.71629848,175400
18-05-2023,33.42850113,33.63585117,32.45485386,32.78841668,153700
19-05-2023,33.49161911,34.03253215,33.20763684,33.70798295,156700
22-05-2023,33.63586426,33.91533452,33.39695749,33.49162054,109300
23-05-2023,33.34738159,33.83420204,33.28878032,33.58177637,278600
24-05-2023,32.54501724,33.30229759,32.42782159,33.30229759,129200
25-05-2023,31.3369751,32.61714106,31.26485496,32.61714106,105000
26-05-2023,32.01311111,32.28357103,31.21977258,31.25583093,144500
30-05-2023,31.6074295,32.26554155,31.49473902,32.10326697,78500
31-05-2023,30.53462219,31.35500904,29.63760662,31.35500904,222400
01-06-2023,31.08454323,31.49924339,30.4895376,30.64279845,91000
02-06-2023,31.64349174,31.9139517,31.09356498,31.50826521,115800
05-06-2023,32.62614822,33.2031264,32.29258535,32.66221,203600
06-06-2023,33.617836,34.0776118,32.40889248,32.62615738,322700
07-06-2023,34.12268066,35.1594346,33.68093585,33.68093585,307100
08-06-2023,34.15422821,34.61400728,33.80714305,34.12267501,132600
09-06-2023,33.59078217,34.00548581,33.14002017,33.87025584,95400
12-06-2023,33.46457291,33.80715302,33.21214726,33.6629093,95800
13-06-2023,33.65389252,34.13169914,33.49161792,33.49161792,112700
14-06-2023,33.23918533,34.01449644,32.80645427,33.68994728,102100
15-06-2023,32.54501724,33.41949668,32.17088737,33.02282733,196200
16-06-2023,32.43682861,33.98745078,32.36470849,32.81547043,268500
20-06-2023,33.14903259,33.31130716,32.19341607,32.39175242,167400
21-06-2023,34.25791168,34.47427895,33.14903759,33.14903759,211700
22-06-2023,34.01449966,34.25791155,33.47358665,34.25791155,101500
23-06-2023,32.49092102,33.85222055,32.22046455,33.58176408,575600
26-06-2023,32.61713409,33.34736967,32.53599681,32.53599681,169700
27-06-2023,32.32864761,32.77940956,32.02212935,32.77940956,132900
28-06-2023,32.25653076,32.53600447,32.04918063,32.33766807,99800
29-06-2023,33.03183746,33.13100565,32.29258809,32.29258809,119100
30-06-2023,33.74855042,33.87025464,32.9326689,33.11297438,288200
03-07-2023,33.95138931,34.13169478,33.64937964,33.75305296,53200
05-07-2023,32.97773743,33.86123021,32.83349034,33.86123021,111900
06-07-2023,32.57205582,32.82448138,32.22947581,32.75236126,86600
07-07-2023,33.03183746,33.33835575,32.64418188,32.64418188,154000
10-07-2023,33.56373596,33.56373596,32.80645571,32.9687303,93800
11-07-2023,34.50131989,34.51935078,33.47358319,33.5817651,98100
12-07-2023,35.29466629,35.48398551,34.73571893,34.83488712,167800
13-07-2023,35.90769577,35.92572322,35.11435384,35.3848103,180400
14-07-2023,35.894104,36.01189107,35.21001753,35.84426968,128700
17-07-2023,36.60538101,36.695987,35.59057592,35.75366947,111500
18-07-2023,36.85907745,36.97414782,36.12515653,36.64161825,140500
19-07-2023,37.03123474,37.21245019,36.3516794,36.73223219,131500
20-07-2023,36.7956543,37.04029462,36.31543633,37.02217273,168600
21-07-2023,36.76847076,36.96780462,36.17045883,36.96780462,211300
24-07-2023,37.27586365,37.82856904,36.69597715,36.73222092,142400
25-07-2023,37.43896484,37.88294248,37.23056831,37.2758713,104500
26-07-2023,37.94636536,38.05509323,37.43896287,37.43896287,169000
27-07-2023,36.05266571,38.15475597,35.97111896,37.94635948,197700
28-07-2023,36.74128342,36.91343961,36.31995906,36.3516715,126800
31-07-2023,36.95874023,37.14901485,36.4694597,36.4694597,96200
01-08-2023,36.8047142,37.16261374,36.41510222,36.72316743,101100
02-08-2023,35.70835876,36.67785719,35.53620603,36.67785719,133100
03-08-2023,35.21002197,35.6177558,34.94997997,35.39123739,100800
04-08-2023,35.12847137,36.11609167,35.05598383,35.46371761,179900
07-08-2023,34.92007446,35.40029232,34.42173472,35.12847096,148500
08-08-2023,34.17709351,34.79322376,34.12272785,34.79322376,145000
09-08-2023,33.850914,34.13179464,33.55190802,34.08649164,131500
10-08-2023,33.09886551,34.06383605,32.93577199,33.85090821,193900
11-08-2023,33.0807457,33.98229142,32.81798698,33.08980837,159800
14-08-2023,32.61864853,32.99919777,32.40118935,32.99919777,130200
15-08-2023,31.62197113,32.59509194,31.57666468,32.46461988,163600
16-08-2023,31.63103294,31.90285436,31.49059263,31.7035205,171200
17-08-2023,31.70351791,31.80771445,31.44075573,31.61290848,84100
18-08-2023,31.6038456,31.80317942,31.17798993,31.51323617,223800
21-08-2023,31.45887566,31.73069704,31.16893239,31.56760352,105200
22-08-2023,31.35920906,31.73975833,31.15987175,31.72163644,119100
23-08-2023,31.42716599,31.79412471,31.05114459,31.35920977,305600
24-08-2023,30.46220016,31.53136752,30.43501906,31.26860529,285000
25-08-2023,30.52562141,30.70683684,30.09070646,30.5437433,206800
28-08-2023,30.95147514,30.99677813,30.59357564,30.61622887,170900
29-08-2023,31.64915276,31.72163685,30.95147563,30.95147563,227400
30-08-2023,31.45887566,31.82130301,31.00130753,31.56760352,183600
31-08-2023,30.91523552,31.63556595,30.74308275,31.35921318,327600
01-09-2023,34.29488754,35.42747965,31.84849136,32.61865261,664000
05-09-2023,33.20760345,34.41267971,32.61865415,34.22240506,335900
06-09-2023,32.43743134,33.52472025,32.39212835,33.52472025,309100
07-09-2023,32.12937164,32.62771147,31.73975969,32.43743683,228500
08-09-2023,32.86328506,33.28007803,31.9843927,32.61864481,220100
11-09-2023,32.98442459,33.67392749,32.49058759,33.19872974,189600
12-09-2023,32.19242096,32.93783088,32.11788174,32.79806852,168700
13-09-2023,32.04333496,32.57443969,31.39110003,32.11787772,366000
14-09-2023,31.51223946,32.66762769,31.13953266,32.4626386,255700
15-09-2023,29.51826286,31.46564838,29.42042814,31.46564838,569000
18-09-2023,30.29628181,30.45002361,29.22941423,29.63007094,305500
19-09-2023,29.69529343,30.58978701,29.50894008,30.235716,215100
20-09-2023,29.08965302,30.22640374,28.74490155,29.93755935,466200
21-09-2023,28.94988441,29.70461216,28.34423865,28.72626144,350800
22-09-2023,28.54922867,29.3934064,28.34424137,29.10828704,322200
25-09-2023,28.1485672,28.21379212,25.98687672,27.48701614,701300
26-09-2023,27.3192997,28.3069683,26.99318219,28.09266317,489100
27-09-2023,27.02113533,27.7758631,26.77887666,27.38452244,427100
28-09-2023,27.71063805,27.71063805,26.94659249,26.96522818,260000
29-09-2023,27.3286171,28.1112984,27.2540761,27.87835758,205300
02-10-2023,26.4807148,27.32861931,26.21516238,27.32861931,326900
03-10-2023,26.12664604,26.73229188,26.08471662,26.3968565,371600
04-10-2023,26.30367851,26.55245951,25.94960923,26.12664476,382200
05-10-2023,26.62047386,26.66706309,26.01482815,26.31299208,349700
06-10-2023,27.15532684,27.23039333,25.8979619,26.86444265,234300
09-10-2023,26.94889259,27.43682563,26.79875963,27.19285911,277900
10-10-2023,27.66202927,27.69017987,26.95828021,27.01458142,243300
11-10-2023,27.98106003,28.12180947,27.56819345,27.65264347,192500
12-10-2023,27.98106003,28.10304419,27.62449465,27.98106003,179300
13-10-2023,28.68480682,29.40732284,28.16872498,28.16872498,367500
16-10-2023,28.0842762,29.02260817,27.97167558,28.85370813,218900
17-10-2023,28.23440742,28.43145627,27.93883237,27.94352503,180800
18-10-2023,27.90598869,28.55343816,27.77462281,28.07488871,202900
19-10-2023,27.46497536,27.95290838,27.30545886,27.72770715,181000
20-10-2023,27.17409134,27.83092439,27.08964311,27.540042,219400
23-10-2023,27.08964539,27.36176073,26.57637696,26.95827769,176400
24-10-2023,26.50787735,27.33267085,26.43750174,27.12717629,134300
25-10-2023,26.34836006,26.78937542,26.17946003,26.37651066,323900
26-10-2023,26.39527702,26.5735606,25.96364518,26.34836114,274400
27-10-2023,26.0293293,26.64862827,25.84166397,26.64862827,160800
30-10-2023,25.5789299,26.31082949,25.33496337,26.08562824,220200
31-10-2023,25.41002655,25.84166013,25.29742594,25.63522598,236600
01-11-2023,24.42477989,25.47101974,23.94153775,25.41002767,434100
02-11-2023,25.17544746,25.26928102,24.76258088,24.80011502,394500
03-11-2023,25.5976963,25.88857871,25.34434625,25.65399572,196600
06-11-2023,25.50386238,26.2263784,25.50386238,25.54139473,635800
07-11-2023,24.72504807,25.59769709,24.0363113,25.56016296,457300
08-11-2023,23.04543114,24.59367843,21.71299976,22.31353339,1023400
09-11-2023,22.82023239,23.85708875,22.76393298,23.22371541,367500
10-11-2023,23.04543114,23.28001411,22.80146463,22.8483823,399300
13-11-2023,23.19556427,23.24248194,22.75454891,22.98913189,382300
14-11-2023,24.6781311,24.77196466,23.3269343,23.3269343,614000
15-11-2023,24.27464867,25.01592999,24.03068214,24.68751344,368100
16-11-2023,24.4810791,24.70627854,23.89931254,24.11513024,306500
17-11-2023,24.8939476,24.94086348,24.42478162,24.80949758,306800
20-11-2023,25.28804398,25.4850928,24.75319332,24.78134392,177600
21-11-2023,26.31552124,26.88321168,25.64461371,26.15131385,388500
22-11-2023,26.11377716,26.37651074,25.87919418,26.34836014,256000
24-11-2023,26.10439491,26.56417736,26.0480955,26.29206202,75200
27-11-2023,26.36712456,26.49849044,25.99179219,26.104391,184900
28-11-2023,26.85506058,27.33360829,26.02932748,26.37651108,292000
29-11-2023,26.81752586,27.26792475,26.64862583,26.94889176,274100
30-11-2023,26.89259148,27.26792387,26.66739204,26.93950735,249700
01-12-2023,27.97167206,28.05612207,26.75184136,26.93012492,402000
04-12-2023,28.66604042,28.67073308,27.64795111,27.79339321,298600
05-12-2023,27.71832657,28.69419086,27.60572595,28.61912438,281100
06-12-2023,27.53065681,28.40330573,27.38990739,27.91537273,206400
07-12-2023,27.59634399,27.92476055,27.3899116,27.7277099,181800
08-12-2023,27.72770882,28.06081802,27.52127643,27.58695938,230200
11-12-2023,26.96765709,27.83561512,26.92074121,27.58695597,231500
12-12-2023,26.17946243,26.8738279,26.16069536,26.8738279,360600
13-12-2023,28.20625687,28.20625687,26.05747771,26.27329362,321700
14-12-2023,28.37515831,29.1352067,28.31885889,28.59097423,256500
15-12-2023,27.97167206,28.8255539,27.92475618,28.73172215,271100
18-12-2023,27.36175919,28.35639054,27.34299212,28.18749229,200400
19-12-2023,28.28132439,28.52529091,27.65264191,27.7840096,230200
20-12-2023,28.04673958,28.85370558,27.9998237,28.30947315,228000
21-12-2023,28.92877197,29.097672,28.30008954,28.52528898,223100
22-12-2023,28.97569084,29.41670802,28.71295903,29.097675,187400
26-12-2023,29.16335487,29.36978724,28.82555482,28.9146975,169200
27-12-2023,29.63252068,29.72635422,29.05919984,29.21027061,139600
28-12-2023,29.62314034,29.8483398,29.46831649,29.60437327,137300
29-12-2023,28.38453674,29.57621855,28.22502027,29.57621855,180400
02-01-2024,27.61510658,29.03198789,27.51658217,28.23440546,315900
03-01-2024,26.76122665,28.03735684,26.73589129,27.33360791,316300
04-01-2024,27.46497536,27.72770715,26.71430876,26.83629291,262100
05-01-2024,27.35237885,27.98106139,27.05961899,27.25854528,174600
08-01-2024,27.51189232,27.57757527,26.50787742,27.19285931,203500
09-01-2024,26.92074585,27.46497834,26.69554638,27.3242289,219200
10-01-2024,26.733078,26.91605245,26.16069492,26.72369447,327500
11-01-2024,25.88858032,26.85506294,25.86981325,26.64862875,195700
12-01-2024,27.060606,27.81202705,26.31391189,26.31391189,336900
16-01-2024,27.02279663,27.08895919,26.51239667,26.64472359,237800
17-01-2024,26.81485748,26.87156799,26.20048675,26.46513878,188200
18-01-2024,26.69198227,27.00483742,26.37061973,26.86211559,176100
19-01-2024,25.8791256,26.82430917,25.78460868,26.82430917,253600
22-01-2024,26.29500771,26.37062232,25.89803052,25.98309719,235300
23-01-2024,26.61636734,26.83375911,26.04925688,26.58801119,169800
24-01-2024,26.27610207,27.05115409,26.1910354,27.05115409,120900
25-01-2024,25.74679947,26.5974643,25.67118486,26.5974643,145700
26-01-2024,25.51050568,26.07761621,25.49160157,25.98309749,189200
29-01-2024,26.66362762,26.68253173,25.30256458,25.47269791,201400
30-01-2024,25.66173363,26.5880131,25.66173363,26.57856285,141300
31-01-2024,25.49160194,26.57856456,25.40653527,25.42543938,180400
01-02-2024,26.31390953,26.31390953,25.49159907,25.52940728,190900
02-02-2024,25.708992,26.03035454,25.50105048,26.03035454,160000
05-02-2024,25.19859314,25.53885979,24.65983881,25.48214748,287700
06-02-2024,25.62392616,26.51239739,25.38290335,26.01145127,286300
07-02-2024,24.74490738,25.11352841,23.33658401,24.57477404,682300
08-02-2024,24.89613342,25.22694801,24.49915628,24.57477089,282500
09-02-2024,25.01900482,25.49159654,24.67874001,25.04736097,243300
12-02-2024,25.92638206,26.1012405,24.84887352,24.84887352,215400
13-02-2024,24.56531906,25.40747827,24.38573369,25.25530259,319400
14-02-2024,24.62203217,24.7921655,24.28176729,24.7732614,213800
15-02-2024,25.09462357,25.10785608,24.25341075,24.65038793,236800
16-02-2024,24.47080421,24.9717522,24.28176857,24.9717522,303600
20-02-2024,24.04546928,24.36494069,23.86115879,24.31011952,230100
21-02-2024,23.60123253,23.92732201,23.23261152,23.84698047,305700
22-02-2024,23.14754677,23.63904269,23.11919061,23.62959063,241000
23-02-2024,23.94149971,23.98875817,22.89234537,23.21370793,232900
26-02-2024,23.81862831,23.84698267,23.50671778,23.82807856,161300
27-02-2024,24.31011963,24.59367577,23.90369223,23.96985479,216800
28-02-2024,24.09272766,24.4329943,23.79026922,24.10217971,204200
29-02-2024,24.28176498,24.76380879,23.61068375,24.60312752,625900
01-03-2024,25.52940941,25.52940941,24.04547144,24.62203221,550500
04-03-2024,25.8791256,26.49160523,25.6428297,25.78460868,285700
05-03-2024,26.2288456,26.83376254,25.48214967,25.90748302,347900
06-03-2024,26.54075432,26.68253149,26.01145203,26.29500638,238700
07-03-2024,26.59746742,26.94245924,26.47459434,26.80540898,167800
08-03-2024,26.94718361,27.2212859,26.54547951,26.92827951,253300
11-03-2024,26.94718361,27.4793217,26.81485849,27.12676899,174500
12-03-2024,26.43678474,26.94718476,26.32903531,26.94718476,119900
13-03-2024,27.02279663,27.17402585,26.37061951,26.37061951,158200
14-03-2024,26.23829842,26.99444462,25.94529199,26.83376332,138500
15-03-2024,26.24774551,26.65039243,25.58611636,26.06816015,348200
18-03-2024,26.0587101,26.49822059,25.89802882,26.27610188,171900
19-03-2024,25.94528961,26.62204067,25.51995629,25.75625218,138400
20-03-2024,27.20238495,27.37251648,25.82241594,25.89803056,273400
21-03-2024,27.1740284,27.50484302,26.89992429,27.34416173,175600
22-03-2024,26.55965805,27.04170188,26.22884345,27.04170188,201900
25-03-2024,26.85266304,27.4008694,26.61636717,26.61636717,250600
26-03-2024,26.77705002,27.21183539,26.34226645,27.21183539,192900
27-03-2024,28.40276337,28.40276337,26.97553787,27.11731504,350000
28-03-2024,29.00768089,29.34794571,28.16646639,28.51618506,410900
01-04-2024,29.39520836,29.6976668,29.06439376,29.33849785,332300
02-04-2024,28.97932816,29.43774276,28.82809893,29.36685328,196600
03-04-2024,29.93396568,30.10409903,28.74303409,28.96987795,264900
04-04-2024,29.03603935,30.66175448,28.96987679,30.07574167,378800
05-04-2024,30.93586159,32.06062888,28.96042754,28.96042754,614900
08-04-2024,36.89996719,37.39146308,33.09087498,33.19484575,1758300
09-04-2024,35.6712265,38.17596059,35.17500373,37.27803555,1178000
10-04-2024,37.6088562,38.5540398,34.66933464,34.84891822,1262700
11-04-2024,37.85460281,38.73362386,37.41981922,38.28938641,948400
12-04-2024,38.44062042,40.15140427,37.93022395,38.27994092,1160000
15-04-2024,36.92084885,38.72557411,36.37943199,38.63058647,668900
16-04-2024,35.6195488,37.30079194,35.60055127,36.72138003,926000
17-04-2024,34.91664886,35.98998543,34.72668087,35.44856867,744800
18-04-2024,35.03063583,35.88550273,34.92615126,35.02113526,400800
19-04-2024,36.07547379,36.17046141,34.77417412,34.89765622,358400
22-04-2024,35.34408569,35.71452838,35.06862701,35.61954437,345600
23-04-2024,35.84751129,36.52190713,35.14461735,35.2775964,420400
24-04-2024,36.30344772,36.39843174,35.03064228,35.60055365,298800
25-04-2024,36.60739517,37.2333497,35.71452958,36.04698084,423100
26-04-2024,38.10816956,38.2031572,36.56940596,36.56940596,547600
29-04-2024,38.99153137,39.53294821,38.17465582,38.17465582,645100
30-04-2024,38.06067276,38.90604276,37.82320911,38.70657416,594700
01-05-2024,38.73506927,39.33347869,37.43376949,37.99418385,505800
02-05-2024,39.28598404,39.6849212,38.37412456,39.01052536,474600
03-05-2024,39.24798965,39.84639903,39.02952354,39.63742987,333400
06-05-2024,39.09601212,40.26433275,39.08651516,39.70391843,397800
07-05-2024,38.31713486,40.00787489,38.30763791,39.21949746,501200
08-05-2024,36.23695755,36.65489231,33.24491385,33.41588799,1496200
09-05-2024,38.81105804,39.36197181,36.21795552,36.28444505,669200
10-05-2024,35.29660034,39.03902654,35.02114161,38.77306838,840200
13-05-2024,35.25860214,36.36043335,35.0971286,35.45807436,389500
14-05-2024,37.80421066,37.88020077,35.48656685,35.5245619,573400
15-05-2024,35.42957687,36.96834036,35.19211322,36.22745491,663300
16-05-2024,35.23011017,35.52456642,34.74568588,35.42957878,463500
17-05-2024,36.82586288,37.00633395,35.72403171,35.91400335,494600
20-05-2024,37.31028366,37.63323434,36.50290878,37.04432556,346600
21-05-2024,36.72137833,37.64273844,36.56940174,37.40527479,236400
22-05-2024,37.26279068,38.15565258,36.77836649,37.12981163,342200
23-05-2024,36.45542145,37.85170528,36.44592087,37.25329948,295000
24-05-2024,36.09447479,37.22670275,36.02798526,36.70238116,266700
28-05-2024,37.48126602,38.16991286,36.13247407,36.46492177,294700
29-05-2024,36.52190781,37.46226177,36.22745159,37.12981413,207300
30-05-2024,36.09447479,37.04432939,35.9424982,36.77837126,168800
31-05-2024,36.03748322,36.61689512,35.68603802,36.56940311,279900
03-06-2024,35.19211197,36.57889881,35.02113785,36.57889881,309800
04-06-2024,33.4681282,35.60055082,33.44438039,35.11612655,619100
05-06-2024,33.70084,34.18526786,32.95995458,33.60585599,526000
06-06-2024,34.30875015,34.31825073,33.34939852,33.46338006,453700
07-06-2024,33.28290558,34.28025217,33.19741852,33.75783287,313000
10-06-2024,33.52986526,33.85281596,33.06443856,33.28290467,165600
11-06-2024,32.61800766,33.20691651,32.31405447,33.19741956,503100
12-06-2024,32.32354355,33.64384056,32.15256947,33.49186401,294600
13-06-2024,31.78212738,32.26655515,31.58740911,32.19056506,350500
14-06-2024,30.91776848,31.98635497,30.77054217,31.67765148,309900
17-06-2024,30.97476006,31.26446601,30.60431733,30.94626558,216700
18-06-2024,31.7346344,31.76312887,30.50932139,30.97475163,248700
20-06-2024,32.36154556,33.17842109,32.20007202,32.26656155,492500
21-06-2024,31.76313591,32.13358224,31.58266484,32.13358224,581400
24-06-2024,32.29505539,32.64650057,31.63965704,32.19057081,331500
25-06-2024,31.93411064,32.44893166,31.744139,32.19057182,246700
26-06-2024,31.5446701,31.93411034,31.32620398,31.71564422,243900
27-06-2024,30.73729515,31.88661834,30.56632103,31.88661834,364900
28-06-2024,30.74679184,31.34520124,30.42384114,30.82278195,668000
01-07-2024,30.85127449,31.17422517,30.61381086,31.01275164,228600
02-07-2024,30.68030357,30.96051257,30.31935961,30.71829863,250600
03-07-2024,31.45918465,31.52567418,30.7135489,31.01275543,195600
05-07-2024,31.88661766,32.67499869,31.1077372,31.63015649,537100
08-07-2024,31.68714714,32.04809287,31.47817799,31.85812124,221300
09-07-2024,32.02909851,32.04809604,31.2312205,31.63015769,295500
10-07-2024,32.61800766,33.24491156,31.85812469,32.05759329,391100
11-07-2024,33.91930771,34.03803954,32.58951341,33.27340628,389900
12-07-2024,34.09028625,34.63170317,33.95255688,34.14727884,316400
15-07-2024,34.37523651,34.77037637,33.96679875,34.40373461,251800
16-07-2024,35.48657227,35.84751807,34.57471262,34.58420957,362500
17-07-2024,34.85016251,35.60054848,34.63169639,35.42957437,385100
18-07-2024,35.03162384,35.20353504,34.49678858,34.70690308,323000
19-07-2024,34.9456749,35.06028117,34.39651421,34.80241432,327800
22-07-2024,35.4805069,35.49960491,34.30577902,35.10803016,266500
23-07-2024,35.9484787,36.20634549,35.33724053,35.56645666,342800
24-07-2024,35.51870346,36.74118354,35.51870346,35.78612291,279000
25-07-2024,34.97431946,35.26083692,33.95431394,35.16533231,334600
26-07-2024,36.67433167,36.73163297,35.52825812,35.59511207,295800
29-07-2024,36.06309509,36.84624832,35.34775765,36.84624832,162700
30-07-2024,35.99623871,36.49287074,35.61421659,36.15860093,187100
31-07-2024,36.71253204,37.15186273,36.26365599,36.45466522,256500
01-08-2024,34.90746689,36.79848658,34.32774655,36.48331846,286800
02-08-2024,33.70409393,34.34398287,33.13105531,34.34398287,401700
05-08-2024,32.95914459,33.06993272,30.32317855,31.24003599,535500
06-08-2024,33.19790649,33.78144861,32.70127816,33.14060519,208700
07-08-2024,32.60577393,34.00971442,32.38611039,33.65634295,209000
08-08-2024,33.23610687,33.43666872,32.77290192,33.24565952,170500
09-08-2024,32.26195145,33.36982179,32.18554848,33.36982179,246900
12-08-2024,33.06420135,33.54173172,32.60577264,32.60577264,245400
13-08-2024,33.31252289,33.76617533,32.81206903,33.01645272,290500
14-08-2024,32.60577393,33.56083469,32.24284982,33.56083469,163600
15-08-2024,32.89228821,33.42234717,32.86363755,33.24566328,127600
16-08-2024,34.09566879,34.31533232,32.96869684,33.01644915,318800
19-08-2024,34.52544403,34.7355549,34.18162161,34.28667887,266500
20-08-2024,34.60184479,35.09847673,34.43948624,34.75465434,210900
21-08-2024,35.46140289,35.71449338,34.50634224,35.02207223,284700
22-08-2024,34.58274841,35.44230453,34.15297035,35.10803109,497400
23-08-2024,35.87208176,35.94848472,34.64960156,34.81196378,329400
26-08-2024,35.11758041,36.57882204,34.96477086,36.29230457,595400
27-08-2024,34.98387909,35.11758702,34.25803082,35.08893636,264000
28-08-2024,34.3630867,34.99342667,34.20072812,34.50634728,237800
29-08-2024,34.10521698,34.84061416,34.07656632,34.84061416,370700
30-08-2024,37.21871185,37.48612765,33.4271202,35.86252394,1012900
03-09-2024,38.13557434,39.34850188,36.76983724,37.05635472,821500
04-09-2024,38.5080452,38.70383438,37.73444476,38.07826717,372700
05-09-2024,41.57379532,41.69795424,38.71816558,39.01423209,720900
06-09-2024,41.88896561,41.96536857,41.00075881,41.60244811,697400
09-09-2024,41.67885208,42.30919205,41.249074,42.15638247,314300
10-09-2024,41.78390503,41.96536525,41.17266677,41.76480338,262900
11-09-2024,42.1468277,42.19458,40.02659188,41.54513847,420600
12-09-2024,43.82773209,44.6920608,42.40469378,42.40469378,525600
13-09-2024,44.81144714,45.25077784,44.0856026,44.36257108,339800
16-09-2024,42.79627609,45.26033108,41.93671991,44.81145134,549900
17-09-2024,42.43334579,43.45526042,41.87940886,43.01593339,320800
18-09-2024,41.3159256,43.11144079,41.21087198,42.19458336,594500
19-09-2024,41.47828674,42.64250379,41.05806134,42.38559514,526100
20-09-2024,41.11535645,42.90131868,41.0102992,41.35412159,720200
23-09-2024,40.94345093,41.45918458,40.59007949,41.11536214,291700
24-09-2024,41.0198555,41.65019538,40.48502023,40.9434489,265500
25-09-2024,41.58334732,41.66930294,40.88328614,40.9434547,223200
26-09-2024,42.71986008,43.0398045,41.87940573,42.07041858,206900
27-09-2024,42.96818161,44.22886142,42.76284342,43.24514644,262200
30-09-2024,42.1754837,43.00638556,41.92716951,43.00638556,155200
01-10-2024,42.43334579,42.5288504,41.25862161,42.34739019,294300
02-10-2024,42.67211151,42.95862899,41.94626335,42.32828908,253200
03-10-2024,42.59570313,42.60525577,41.95581424,42.28053501,232500
04-10-2024,42.04177475,43.34543064,42.0226731,43.07323847,237900
07-10-2024,40.37996674,42.15638029,39.51086161,41.96536741,260000
08-10-2024,39.93854904,40.36077536,39.36279053,40.30319805,270700
09-10-2024,39.13248825,39.82340145,38.95975995,39.77542218,176600
10-10-2024,39.66986084,39.66986084,38.63349117,39.28601941,213200
11-10-2024,40.23603058,40.65825328,39.75623055,39.76582494,197900
